"","cases_with_vaccination","cases_without_vaccination","without_vaccination_qol_loss","with_vaccination_qol_loss","deaths_without_vaccination","survivors_without_vaccination","deaths_with_vaccination","survivors_with_vaccination","life_years_lost_death_with_vaccination","life_years_lost_death_without_vaccination","number_vaccinated","severity_counts_without_vaccination_low","severity_counts_without_vaccination_medium","severity_counts_without_vaccination_high","severity_counts_with_vaccination_low","severity_counts_with_vaccination_medium","severity_counts_with_vaccination_high","doses_number","total_QALY_loss_no_vaccination","cases_averted","cases_averted_per_dose","deaths_averted","deaths_averted_per_dose","qol_gained","qol_gained_per_dose","total_QALY_gained","total_QALY_gained_per_dose"
"216",70787,146260,1746.31340523706,256.004157065861,6585,139675,2469,68318,12520.5,32690.5,102382,68877,74522,2861,64285,5498,1004,102382,34436.8134052371,75473,0.737170596393897,4116,0.0402023793244906,1490.3092481712,0.0145563599868258,21660.3092481712,0.211563646423895
"217",70458,146260,1738.640456916,255.155062960305,6579,139681,2423,68035,11983.5,32973.5,102382,69261,74204,2795,63980,5478,1000,102382,34712.140456916,75802,0.74038405188412,4156,0.0405930730011135,1483.48539395569,0.0144897090695209,22473.4853939557,0.219506215877358
"218",70333,146260,1744.78375517764,255.264623153262,6543,139717,2524,67809,12391,32664.5,102382,69008,74412,2840,63815,5491,1027,102382,34409.2837551776,75927,0.741604969623567,4019,0.0392549471586802,1489.51913202438,0.0145486426522668,21763.0191320244,0.212566848977597
"219",70540,146260,1746.84528011173,255.128219034842,6527,139733,2510,68030,12504,32478.5,102382,68918,74428,2914,64054,5470,1016,102382,34225.3452801117,75720,0.739583129847044,4017,0.0392354124748491,1491.71706107689,0.0145701105768288,21466.2170610769,0.209667881669404
"220",70770,146260,1739.78927279908,256.196903961449,6492,139768,2508,68262,12584,32372,102382,69159,74296,2805,64198,5550,1022,102382,34111.7892727991,75490,0.737336641206462,3984,0.0389130901916353,1483.59236883763,0.0144907539297692,21271.5923688376,0.20776691575509
"221",70239,146260,1749.03556950346,255.389362381969,6568,139692,2551,67688,12679.5,33344,102382,68916,74433,2911,63693,5530,1016,102382,35093.0355695035,76021,0.74252309976363,4017,0.0392354124748491,1493.64620712149,0.0145889532058515,22158.1462071215,0.21642619022017
"222",70274,146260,1733.14458006429,254.818181562108,6672,139588,2503,67771,12456.5,33263,102382,69431,74057,2772,63762,5489,1023,102382,34996.1445800643,75986,0.742181242796585,4169,0.0407200484460159,1478.32639850218,0.0144393193969856,22284.8263985022,0.217663518963316
"223",70783,146260,1736.19905420052,253.799628336217,6342,139918,2499,68284,12278.5,31380,102382,69317,74162,2781,64382,5392,1009,102382,33116.1990542005,75477,0.73720966576156,3843,0.0375358949815397,1482.39942586431,0.014479102047863,20583.8994258643,0.201049983648144
"224",70685,146260,1736.04454963875,256.890002997021,6531,139729,2414,68271,12245,32955.5,102382,69246,74148,2866,64237,5371,1077,102382,34691.5445496387,75575,0.738166865269286,4117,0.0402121466664062,1479.15454664173,0.0144474082030213,22189.6545466417,0.216733942945457
"225",70459,146260,1740.14098102961,255.274309521968,6633,139627,2551,67908,13049.5,33401.5,102382,69091,74303,2866,63914,5559,986,102382,35141.6409810296,75801,0.740374284542205,4082,0.0398702896993612,1484.86667150764,0.0145032004796511,21836.8666715076,0.213288143145354
"226",70242,146260,1739.36959491196,254.172347595616,6615,139645,2358,67884,11998,32963.5,102382,69337,74115,2808,63724,5502,1016,102382,34702.869594912,76018,0.742493797737884,4257,0.0415795745345862,1485.19724731635,0.0145064293266038,22450.6972473163,0.21928363625751
"227",70541,146260,1742.85712458505,255.302500224773,6630,139630,2508,68033,12182,33244,102382,69047,74333,2880,64081,5447,1013,102382,34986.857124585,75719,0.739573362505128,4122,0.0402609833759841,1487.55462436028,0.0145294546342158,22549.5546243603,0.220249210059974
"228",70935,146260,1746.60346779369,256.727579534457,6763,139497,2491,68444,12258.5,33610.5,102382,68844,74501,2915,64368,5554,1013,102382,35357.1034677937,75325,0.735725029790393,4272,0.0417260846633197,1489.87588825923,0.0145521272123931,22841.8758882592,0.223104411793667
"229",70838,146260,1737.50621720674,259.919856310113,6533,139727,2623,68215,13046.5,32568.5,102382,69530,73836,2894,64179,5596,1063,102382,34306.0062172067,75422,0.736672461956203,3910,0.038190306889883,1477.58636089663,0.0144320911966618,20999.5863608966,0.205110140072441
"230",70701,146260,1745.40087741226,260.204944829197,6575,139685,2449,68252,12223.5,33361.5,102382,68923,74518,2819,64022,5637,1042,102382,35106.9008774123,75559,0.738010587798637,4126,0.0403000527436463,1485.19593258306,0.0145064164851542,22623.1959325831,0.220968489896496
"231",70423,146260,1750.85826364516,253.343195420429,6485,139775,2441,67982,12489.5,32484.5,102382,68939,74458,2863,63923,5514,986,102382,34235.3582636452,75837,0.740725908851165,4044,0.0394991307065695,1497.51506822473,0.0146267416950707,21492.5150682247,0.209924743296915
"232",70331,146260,1743.45060853769,250.441118885772,6634,139626,2452,67879,12402,33481,102382,69220,74179,2861,63950,5401,980,102382,35224.4506085377,75929,0.741624504307398,4182,0.0408470238909183,1493.00948965191,0.0145827341686226,22572.0094896519,0.220468534406946
"233",70416,146260,1745.51704296365,255.443344944038,6634,139626,2427,67989,12436.5,32877,102382,69135,74196,2929,63909,5486,1021,102382,34622.5170429636,75844,0.740794280244574,4207,0.0410912074388076,1490.07369801961,0.014554059287957,21930.5736980196,0.214203411713188
"234",70165,146260,1739.29037695279,252.589542936213,6680,139580,2516,67649,12300,33110,102382,69236,74089,2935,63712,5476,977,102382,34849.2903769528,76095,0.743245883065383,4164,0.040671211736438,1486.70083401658,0.0145211153720046,22296.7008340166,0.217779500635039
"235",70427,146260,1738.12941299552,251.127132791807,6614,139646,2450,67977,12280,32988,102382,69315,73995,2950,64055,5381,991,102382,34726.1294129955,75833,0.740686839483503,4164,0.040671211736438,1487.00228020372,0.0145240596999835,22195.0022802037,0.21678617608763
"236",70425,146260,1739.866015062,255.243765254138,6637,139623,2487,67938,12197.5,33112.5,102382,69234,74147,2879,63896,5514,1015,102382,34852.366015062,75835,0.740706374167334,4150,0.0405344689496201,1484.62224980786,0.0145008131293378,22399.6222498079,0.218784769293507
"237",70689,146260,1743.87954793577,257.73242471753,6467,139793,2428,68261,12361,32245.5,102382,69130,74242,2888,64053,5620,1016,102382,33989.3795479358,75571,0.738127795901623,4039,0.0394502939969917,1486.14712321824,0.0145157070893149,21370.6471232182,0.208734417409488
"238",70295,146260,1747.57508830639,259.749384826974,6631,139629,2505,67790,12790.5,32853.5,102382,69017,74363,2880,63646,5597,1052,102382,34601.0750883064,75965,0.741976128616358,4126,0.0403000527436463,1487.82570347942,0.0145321023566586,21550.8257034794,0.210494283208762
"239",70818,146260,1740.40265279248,254.859817731122,6676,139584,2484,68334,12556,33579,102382,69046,74341,2873,64213,5655,950,102382,35319.4026527925,75442,0.736867808794515,4192,0.040944697310074,1485.54283506136,0.0145098048002711,22508.5428350614,0.219848633891322
"240",70513,146260,1742.07565916109,257.855110547133,6656,139604,2464,68049,12385,33200,102382,69248,74126,2886,63761,5760,992,102382,34942.0756591611,75747,0.739846848078764,4192,0.040944697310074,1484.22054861395,0.014496889576429,22299.220548614,0.217804111549041
"241",70790,146260,1751.13598203409,256.502417981216,6608,139652,2432,68358,12089,32938,102382,69003,74372,2885,64238,5553,999,102382,34689.1359820341,75470,0.737141294368151,4176,0.0407884198394249,1494.63356405287,0.014598597058593,22343.6335640529,0.218237908656335
"242",70590,146260,1739.05901039731,255.80133080027,6746,139514,2398,68192,12019,33938,102382,69087,74363,2810,64053,5544,993,102382,35677.0590103973,75670,0.739094762751265,4348,0.0424684026489031,1483.25767959704,0.0144874849055209,23402.257679597,0.228577852352924
"243",70363,146260,1741.72256719516,256.155545278519,6593,139667,2454,67909,12178,33030.5,102382,69104,74342,2814,63860,5470,1033,102382,34772.2225671952,75897,0.7413119493661,4139,0.0404270281885488,1485.56702191664,0.0145100410415565,22338.0670219166,0.218183538336003
"244",70988,146260,1747.222228258,257.769371361143,6705,139555,2548,68440,13003,33421.5,102382,69034,74337,2889,64443,5487,1058,102382,35168.722228258,75272,0.735207360668868,4157,0.0406028403430291,1489.45285689685,0.0145479953204358,21907.9528568969,0.213982466223524
"245",70548,146260,1741.87960934122,255.059111894925,6516,139744,2426,68122,12101,32571,102382,68998,74463,2799,64078,5465,1005,102382,34312.8796093412,75712,0.739504991111719,4090,0.0399484284346858,1486.82049744629,0.0145222841656374,21956.8204974463,0.214459773177378
"246",70460,146260,1743.87457466493,257.184622178278,6591,139669,2540,67920,12717,32990.5,102382,69073,74335,2852,63830,5623,1007,102382,34734.3745746649,75800,0.740364517200289,4051,0.0395675020999785,1486.68995248665,0.0145210090883813,21760.1899524867,0.212539215413712
"247",71030,146260,1742.44142437653,255.892510883448,6565,139695,2492,68538,12562,33065.5,102382,69196,74237,2827,64515,5489,1026,102382,34807.9414243765,75230,0.734797132308414,4073,0.0397823836221211,1486.54891349308,0.0145196315123076,21990.0489134931,0.21478432647822
"248",70266,146260,1745.6990584436,257.858253871249,6616,139644,2545,67721,12664.5,32604,102382,69094,74276,2890,63692,5561,1013,102382,34349.6990584436,75994,0.74225938153191,4071,0.0397628489382899,1487.84080457235,0.0145322498541966,21427.3408045724,0.209288163979726
"249",70341,146260,1740.68623028606,257.102637799777,6674,139586,2570,67771,12953,33387,102382,69159,74272,2829,63756,5574,1011,102382,35127.6862302861,75919,0.741526830888242,4104,0.0400851712215038,1483.58359248629,0.0144906682081449,21917.5835924863,0.214076532910925
"250",70431,146260,1745.63622739234,257.257351902265,6668,139592,2497,67934,12505.5,33005,102382,69006,74385,2869,63797,5628,1006,102382,34750.6362273923,75829,0.740647770115841,4171,0.0407395831298471,1488.37887549007,0.0145375053768247,21987.8788754901,0.214763130975074
"251",70210,146260,1743.99464931779,255.308161010807,6677,139583,2414,67796,12146,32974.5,102382,69133,74225,2902,63682,5510,1018,102382,34718.4946493178,76050,0.742806352679182,4263,0.0416381785860796,1488.68648830698,0.0145405099363851,22317.186488307,0.217979591024858
"252",70116,146260,1743.7222160946,257.158085698754,6494,139766,2481,67635,12296.5,32475,102382,69198,74139,2923,63512,5562,1042,102382,34218.7222160946,76144,0.743724482819246,4013,0.0391963431071868,1486.56413039585,0.0145197801409999,21665.0641303958,0.211610088984351
"253",70240,146260,1744.06823308717,254.661798001207,6534,139726,2529,67711,12608.5,32909,102382,69105,74310,2845,63693,5546,1001,102382,34653.0682330872,76020,0.742513332421715,4005,0.0391182043718622,1489.40643508596,0.0145475419027365,21789.906435086,0.212829466459788
"254",70255,146260,1740.94568528702,258.281399686691,6509,139751,2358,67897,11695,32269.5,102382,69072,74384,2804,63681,5519,1055,102382,34010.445685287,76005,0.742366822292981,4151,0.0405442362915356,1482.66428560033,0.0144816890234644,22057.1642856003,0.215439865265382
"255",70605,146260,1741.36178943798,255.311223460402,6649,139611,2488,68117,12458,33404.5,102382,69076,74335,2849,64111,5476,1018,102382,35145.861789438,75655,0.738948252622531,4161,0.0406419097106913,1486.05056597758,0.014514763981731,22432.5505659776,0.219106391416241
"256",70384,146260,1742.62649059219,258.475352325097,6540,139720,2506,67878,12491,32516,102382,69131,74345,2784,63753,5587,1044,102382,34258.6264905922,75876,0.741106835185873,4034,0.0394014572874138,1484.15113826709,0.0144962116218387,21509.1511382671,0.21008723348115
"257",71008,146260,1752.91019292637,255.55790310943,6645,139615,2449,68559,12267.5,33537.5,102382,68789,74568,2903,64490,5457,1061,102382,35290.4101929264,75252,0.735012013830556,4196,0.0409837666777363,1497.35228981694,0.0146251517827054,22767.3522898169,0.222376514326903
"258",70313,146260,1741.14091501798,256.546453330394,6612,139648,2471,67842,12163.5,32682,102382,69296,74021,2943,63770,5485,1058,102382,34423.140915018,75947,0.741800316461878,4141,0.0404465628723799,1484.59446168758,0.0145005417132658,22003.0944616876,0.214911746807911
"259",70469,146260,1743.04257489138,253.465862176083,6540,139720,2510,67959,12365,32902,102382,69412,73847,3001,64023,5431,1015,102382,34645.0425748914,75791,0.740276611123049,4030,0.0393623879197515,1489.57671271529,0.0145492050625627,22026.5767127153,0.215141105982646
"260",70633,146260,1741.65239158467,253.760686865255,6541,139719,2468,68165,12382,32028.5,102382,69133,74263,2864,64118,5543,972,102382,33770.1523915847,75627,0.738674767048895,4073,0.0397823836221211,1487.89170471941,0.0145327470133364,21134.3917047194,0.206426829957604
"261",70620,146260,1743.69397341477,258.493003213096,6497,139763,2446,68174,12334,32645.5,102382,69159,74288,2813,63919,5669,1032,102382,34389.1939734148,75640,0.738801742493798,4051,0.0395675020999785,1485.20097020168,0.0145064656892977,21796.7009702017,0.21289583100742
"262",70536,146260,1741.36909986515,256.624337388839,6493,139767,2502,68034,12590,32807.5,102382,69447,73867,2946,64018,5483,1035,102382,34548.8690998651,75724,0.739622199214706,3991,0.0389814615850443,1484.74476247631,0.0145020097524595,21702.2447624763,0.211973244930518
"263",70561,146260,1743.71004899721,255.482261022655,6535,139725,2529,68032,12350.5,32593.5,102382,69181,74205,2874,64085,5439,1037,102382,34337.2100489972,75699,0.739378015666816,4006,0.0391279717137778,1488.22778797456,0.0145360296534016,21731.2277879746,0.212256332050307
"264",70708,146260,1747.68832244214,256.550142231345,6588,139672,2402,68306,12023,33033,102382,68970,74439,2851,64157,5519,1032,102382,34780.6883224421,75552,0.737942216405228,4186,0.0408860932585806,1491.13818021079,0.0145644564494813,22501.1381802108,0.21977631009563
"265",70502,146260,1736.92726127522,258.616363974486,6677,139583,2472,68030,12412,33128.5,102382,69286,74190,2784,63883,5541,1078,102382,34865.4272612752,75758,0.739954288839835,4205,0.0410716727549765,1478.31089730073,0.014439167991451,22194.8108973007,0.21678430678538
"266",70592,146260,1753.75571503749,258.226495243316,6676,139584,2524,68068,12358,33143,102382,68927,74397,2936,63896,5644,1052,102382,34896.7557150375,75668,0.739075228067434,4152,0.0405540036334512,1495.52921979417,0.0146073452344569,22280.5292197942,0.217621546949602
"267",70551,146260,1748.49166268087,253.612950171153,6669,139591,2510,68041,12414,33672.5,102382,68954,74421,2885,64066,5471,1014,102382,35420.9916626809,75709,0.739475689085972,4159,0.0406223750268602,1494.87871250972,0.0146009915073911,22753.3787125097,0.222240029619559
"268",70054,146260,1739.45006015272,250.922766083781,6534,139726,2437,67617,12139.5,33014,102382,69200,74236,2824,63577,5510,967,102382,34753.4500601527,76206,0.744330058018011,4097,0.0400167998280948,1488.52729406894,0.0145389550318312,22363.0272940689,0.21842733384842
"269",70482,146260,1747.56442316554,255.331396658904,6603,139657,2470,68012,12572,32960.5,102382,69105,74242,2913,63954,5517,1011,102382,34708.0644231655,75778,0.740149635678147,4133,0.0403684241370553,1492.23302650664,0.0145751501875978,21880.7330265066,0.213716600833219
"270",70553,146260,1744.11251259398,256.196186742295,6649,139611,2508,68045,12483,32870.5,102382,69118,74349,2793,64035,5466,1052,102382,34614.612512594,75707,0.739456154402141,4141,0.0404465628723799,1487.91632585168,0.0145329874963537,21875.4163258517,0.213664670800059
"271",70650,146260,1737.23283993996,255.672233479464,6494,139766,2526,68124,12600,32701,102382,69504,73941,2815,64077,5590,983,102382,34438.23283994,75610,0.738508722236331,3968,0.0387568127209861,1481.5606064605,0.0144709090119406,21582.5606064605,0.210804248856835
"272",70592,146260,1741.1443560582,257.377635370589,6629,139631,2522,68070,12702,32860.5,102382,69141,74311,2808,64035,5519,1038,102382,34601.6443560582,75668,0.739075228067434,4107,0.0401144732472505,1483.76672068761,0.0144924568839015,21642.2667206876,0.211387418888941
"273",70504,146260,1741.37722746643,256.409835673377,6738,139522,2467,68037,12395.5,33544,102382,69094,74263,2903,64010,5481,1013,102382,35285.3772274664,75756,0.739934754156004,4271,0.0417163173214042,1484.96739179305,0.0145041842491165,22633.467391793,0.221068814750572
"274",70306,146260,1748.5469207829,257.857402253751,6689,139571,2448,67858,12301,33262.5,102382,69005,74416,2839,63665,5632,1009,102382,35011.0469207829,75954,0.741868687855287,4241,0.041423297063937,1490.68951852915,0.0145600742174323,22452.1895185292,0.219298211780676
"275",70574,146260,1755.62802671091,255.166954362487,6697,139563,2477,68097,12375.5,33675.5,102382,68699,74646,2915,64100,5450,1024,102382,35431.1280267109,75686,0.739251040221914,4220,0.04121818288371,1500.46107234842,0.0146555163246315,22800.4610723484,0.222699899126296
"276",70779,146260,1735.06092717135,258.109889749304,6466,139794,2570,68209,12882,32206,102382,69475,73942,2843,64160,5587,1032,102382,33941.0609271713,75481,0.737248735129222,3896,0.038053564103065,1476.95103742204,0.0144258857750585,20800.951037422,0.203170000951554
"277",70382,146260,1749.57909693734,253.823101393702,6631,139629,2423,67959,12049.5,33414.5,102382,69076,74304,2880,63941,5427,1014,102382,35164.0790969373,75878,0.741126369869704,4208,0.0411009747807232,1495.75599554364,0.0146095602307401,22860.7559955436,0.223288820256917
"278",70118,146260,1740.89505394167,258.509458696708,6562,139698,2464,67654,12242,32820,102382,69270,74108,2882,63541,5516,1061,102382,34560.8950539417,76142,0.743704948135415,4098,0.0400265671700104,1482.38559524496,0.0144789669594749,22060.385595245,0.215471328898097
"279",70828,146260,1739.69433393706,255.549041469924,6588,139672,2505,68323,12595.5,32855,102382,69314,74046,2900,64335,5486,1007,102382,34594.6943339371,75432,0.736770135375359,4083,0.0398800570412768,1484.14529246713,0.0144961545239117,21743.6452924671,0.212377618062424
"280",70541,146260,1738.32329250576,257.45787762145,6539,139721,2389,68152,11729.5,32766.5,102382,69334,74048,2878,63926,5575,1040,102382,34504.8232925058,75719,0.739573362505128,4150,0.0405344689496201,1480.86541488431,0.0144641188381191,22517.8654148843,0.219939690715988
"281",70602,146260,1743.28369072578,255.703796344084,6620,139640,2531,68071,12577.5,32749,102382,69307,74074,2879,64054,5555,993,102382,34492.2836907258,75658,0.738977554648278,4089,0.0399386610927702,1487.57989438169,0.0145297014551551,21659.0798943817,0.211551638905098
"282",70313,146260,1738.94084192323,252.905676749481,6603,139657,2388,67925,11986,33389.5,102382,69253,74133,2874,63842,5543,928,102382,35128.4408419232,75947,0.741800316461878,4215,0.0411693461741322,1486.03516517375,0.0145146135568142,22889.5351651737,0.22356991624674
"283",70449,146260,1749.67693570173,257.638231892613,6709,139551,2458,67991,12128,33711.5,102382,69007,74385,2868,63807,5637,1005,102382,35461.1769357017,75811,0.74047195796136,4251,0.0415209704830927,1492.03870380912,0.0145732521713691,23075.5387038091,0.225386676406098
"284",70188,146260,1741.49976199619,246.111606608662,6664,139596,2530,67658,12516,33375,102382,69154,74287,2819,64005,5235,948,102382,35116.4997619962,76072,0.743021234201325,4134,0.0403781914789709,1495.38815538753,0.0146059674101651,22354.3881553875,0.218342952427063
"285",70150,146260,1746.90475187038,256.931772027567,6669,139591,2452,67698,12337,33281.5,102382,69014,74273,2973,63539,5602,1009,102382,35028.4047518704,76110,0.743392393194116,4217,0.0411888808579633,1489.97297984281,0.0145530755390871,22434.4729798428,0.219125168289766
"286",70397,146260,1746.072571388,255.116791744534,6465,139795,2426,67971,12054,32406.5,102382,68894,74505,2861,63877,5518,1002,102382,34152.572571388,75863,0.74097985974097,4039,0.0394502939969917,1490.95577964347,0.0145626748807746,21843.4557796435,0.213352501217435
"287",70462,146260,1742.55268994743,257.980297636403,6654,139606,2477,67985,12289.5,33227,102382,69160,74184,2916,63821,5608,1033,102382,34969.5526899474,75798,0.740344982516458,4177,0.0407981871813405,1484.57239231103,0.0145003261541192,22422.072392311,0.219004047511389
"288",70479,146260,1745.01413485497,257.261689739218,6557,139703,2435,68044,12253.5,32693.5,102382,69111,74192,2957,63907,5569,1003,102382,34438.514134855,75781,0.740178937703893,4122,0.0402609833759841,1487.75244511575,0.0145313868171725,21927.7524451158,0.214175855571446
"289",70756,146260,1732.79619107275,254.571157783114,6464,139796,2557,68199,12742.5,32313,102382,69515,73977,2768,64272,5481,1003,102382,34045.7961910727,75504,0.73747338399328,3907,0.0381610048641363,1478.22503328963,0.0144383293282963,21048.7250332896,0.20559009428698
"290",70162,146260,1749.87028752396,260.519304512019,6612,139648,2474,67688,12443,33144,102382,68954,74390,2916,63526,5543,1093,102382,34893.870287524,76098,0.743275185091129,4138,0.0404172608466332,1489.35098301195,0.0145470002833696,22190.3509830119,0.216740745277607
"291",70578,146260,1739.78278356909,257.122702668269,6544,139716,2470,68108,12226,32815,102382,69033,74454,2773,64019,5523,1036,102382,34554.7827835691,75682,0.739211970854252,4074,0.0397921509640367,1482.66008090083,0.0144816479547267,22071.6600809008,0.21558145065442
"292",70380,146260,1738.84940336148,253.546256298208,6732,139528,2575,67805,12991.5,33702,102382,69425,73967,2868,63897,5521,962,102382,35440.8494033615,75880,0.741145904553535,4157,0.0406028403430291,1485.30314706327,0.0145074636856407,22195.8031470633,0.216793998428076
"293",70603,146260,1747.41437207724,255.625948571326,6545,139715,2432,68171,12198,32811.5,102382,68866,74499,2895,64015,5569,1019,102382,34558.9143720772,75657,0.738967787306363,4113,0.0401730772987439,1491.78842350591,0.014570807598073,22105.2884235059,0.215909910174698
"294",70408,146260,1749.86492594914,257.340340329451,6637,139623,2510,67898,12671,33169.5,102382,68832,74572,2856,63822,5551,1035,102382,34919.3649259491,75852,0.740872418979899,4127,0.0403098200855619,1492.52458561969,0.0145779979451436,21991.0245856197,0.214793856201478
"295",70509,146260,1749.37686808555,254.369283496485,6762,139498,2464,68045,12272,33648,102382,69042,74293,2925,63980,5519,1010,102382,35397.3768680855,75751,0.739885917446426,4298,0.0419800355531246,1495.00758458906,0.0146022502450534,22871.0075845891,0.223388951032301
"296",70415,146260,1735.11630846898,256.77091489875,6536,139724,2564,67851,12881,32898,102382,69410,73951,2899,63770,5662,983,102382,34633.116308469,75845,0.74080404758649,3972,0.0387958820886484,1478.34539357023,0.01443950492831,21495.3453935702,0.209952388052297
"297",70423,146260,1742.41558723622,256.543537540452,6730,139530,2427,67996,12103.5,34034,102382,69373,73994,2893,63852,5545,1026,102382,35776.4155872362,75837,0.740725908851165,4303,0.0420288722627024,1485.87204969577,0.014513020352169,23416.3720496958,0.228715712231601
"298",70566,146260,1745.6216756328,259.691979262672,6670,139590,2448,68118,12080,33325,102382,68998,74404,2858,63910,5644,1012,102382,35070.6216756328,75694,0.739329178957239,4222,0.0412377175675412,1485.92969637012,0.0145135834069478,22730.9296963701,0.222020762403256
"299",70455,146260,1747.67705800759,251.870204794211,6605,139655,2451,68004,12306.5,33061.5,102382,69022,74321,2917,64003,5488,964,102382,34809.1770580076,75805,0.740413353909867,4154,0.0405735383172823,1495.80685321338,0.0146100569749896,22250.8068532134,0.217331238432668
"300",70370,146260,1749.69653192878,254.920197742499,6534,139726,2452,67918,12425,32493,102382,68849,74529,2882,63903,5442,1025,102382,34242.6965319288,75890,0.741243577972691,4082,0.0398702896993612,1494.77633418628,0.0145999915433013,21562.7763341863,0.210611009104982
"301",70633,146260,1750.13142208221,255.984462409391,6505,139755,2432,68201,12037,32264.5,102382,68878,74432,2950,64018,5624,991,102382,34014.6314220822,75627,0.738674767048895,4073,0.0397823836221211,1494.14695967282,0.0145938442272354,21721.6469596728,0.21216275282445
"302",70532,146260,1745.3733493528,258.7256570102,6616,139644,2441,68091,12182.5,33112,102382,69102,74275,2883,63830,5687,1015,102382,34857.3733493528,75728,0.739661268582368,4175,0.0407786524975093,1486.6476923426,0.0145205963191049,22416.1476923426,0.21894617894105
"303",70465,146260,1738.03367119567,255.750518846751,6544,139716,2455,68010,12280.5,32981,102382,69363,74009,2888,63886,5575,1004,102382,34719.0336711957,75795,0.740315680490711,4089,0.0399386610927702,1482.28315234891,0.0144779663646824,22182.7831523489,0.216666827687962
"304",70623,146260,1736.76232777253,257.10948674407,6505,139755,2413,68210,12217.5,32475.5,102382,69224,74287,2749,64037,5594,992,102382,34212.2623277725,75637,0.738772440468051,4092,0.0399679631185169,1479.65284102846,0.0144522752146711,21737.6528410285,0.21231908774031
"305",70323,146260,1744.00896823931,255.956957947336,6538,139722,2488,67835,12357,32480,102382,69176,74201,2883,63683,5658,982,102382,34224.0089682393,75937,0.741702643042722,4050,0.0395577347580629,1488.05201029197,0.0145343127726746,21611.052010292,0.211082534139712
"306",70532,146260,1745.44651421682,255.588442115,6490,139770,2453,68079,12282.5,32340,102382,69177,74158,2925,64037,5469,1026,102382,34085.4465142168,75728,0.739661268582368,4037,0.0394307593131605,1489.85807210182,0.014551953195892,21547.3580721018,0.210460413667459
"307",70789,146260,1740.74623760362,256.481922187383,6613,139647,2463,68326,12480.5,33007.5,102382,69319,74073,2868,64178,5659,952,102382,34748.2462376036,75471,0.737151061710066,4150,0.0405344689496201,1484.26431541624,0.0144973170617515,22011.2643154162,0.214991544562679
"308",70670,146260,1740.09589158698,257.02459000324,6443,139817,2492,68178,12318,32075.5,102382,69245,74227,2788,64034,5650,986,102382,33815.595891587,75590,0.738313375398019,3951,0.0385907679084214,1483.07130158374,0.0144856644877395,21240.5713015837,0.207463922384635
"309",70592,146260,1737.78470162506,259.541717054173,6520,139740,2539,68053,12931.5,32348,102382,69370,74044,2846,63944,5577,1071,102382,34085.7847016251,75668,0.739075228067434,3981,0.0388837881658885,1478.24298457089,0.0144385046645982,20894.7429845709,0.204086098968284
"310",70447,146260,1741.58987555917,257.959730876789,6643,139617,2483,67964,12305.5,32853.5,102382,69151,74274,2835,63876,5508,1063,102382,34595.0898755592,75813,0.740491492645192,4160,0.0406321423687758,1483.63014468239,0.0144911228993611,22031.6301446824,0.215190464580516
"311",70649,146260,1743.7274759748,258.621219893665,6407,139853,2508,68141,12371,32279.5,102382,68910,74563,2787,64093,5522,1034,102382,34023.2274759748,75611,0.738518489578246,3899,0.0380828661288117,1485.10625608113,0.0145055405840981,21393.6062560811,0.208958667110245
"312",70515,146260,1747.45524833699,257.546171231999,6510,139750,2417,68098,11995.5,32566,102382,68984,74474,2802,63933,5524,1058,102382,34313.455248337,75745,0.739827313394933,4093,0.0399777304604325,1489.90907710499,0.0145524513791974,22060.409077105,0.215471558253453
"313",70712,146260,1749.47162131483,259.937033797354,6496,139764,2446,68266,12057,32858,102382,68779,74625,2856,64114,5496,1102,102382,34607.4716213148,75548,0.737903147037565,4050,0.0395577347580629,1489.53458751747,0.0145487936113523,22290.5345875175,0.217719272797147
"314",70780,146260,1736.82798341184,258.097014651872,6620,139640,2428,68352,11908,32827,102382,69180,74170,2910,64115,5610,1055,102382,34563.8279834118,75480,0.737238967787306,4192,0.040944697310074,1478.73096875997,0.0144432709730223,22397.73096876,0.218766296504854
"315",70367,146260,1743.09503826615,255.23495223997,6742,139518,2481,67886,12324.5,33954,102382,69181,74197,2882,63876,5515,976,102382,35697.0950382661,75893,0.741272879998437,4261,0.0416186439022484,1487.86008602618,0.0145324381827487,23117.3600860262,0.225795160145594
"316",70288,146260,1740.44366488703,255.00575760763,6591,139669,2432,67856,12181,32727.5,102382,69391,74016,2853,63804,5464,1020,102382,34467.943664887,75972,0.742044500009767,4159,0.0406223750268602,1485.4379072794,0.0145087799347483,22031.9379072794,0.21519347060303
"317",70364,146260,1740.56719469972,253.96428476491,6584,139676,2388,67976,12010,33198,102382,68962,74514,2784,63898,5456,1010,102382,34938.5671946997,75896,0.741302182024184,4196,0.0409837666777363,1486.60290993481,0.0145201589140162,22674.6029099348,0.221470599421137
"318",70052,146260,1747.81375785534,254.610465779826,6650,139610,2330,67722,11776,33240,102382,69152,74203,2905,63535,5489,1028,102382,34987.8137578553,76208,0.744349592701842,4320,0.0421949170752671,1493.20329207552,0.014584627103158,22957.2032920755,0.224230853978976
"319",70431,146260,1746.40129521886,254.061244616635,6621,139639,2385,68046,11722.5,32864.5,102382,68949,74481,2830,63949,5480,1002,102382,34610.9012952189,75829,0.740647770115841,4236,0.0413744603543592,1492.34005060222,0.0145761955285326,22634.3400506022,0.221077338307537
